molecule_id,cyp_target,intervention,target,bond_index,ring_bond,mean_lyapunov,std_lyapunov,positive_block_fraction,repeats,baseline_lyapunov,lyapunov_change
OCNT-2328784,CYP1A2,bond_type_change,12-13:AROMATIC->double,12,True,0.0108950054273009,5.0191767513751984e-05,0.9825,2,0.0110974921844899,-0.000202486757188999
OCNT-2328784,CYP1A2,bond_type_change,12-13:AROMATIC->triple,12,True,0.011566040571779,0.0002310764975845,0.985,2,0.0110974921844899,0.000468548387289101
OCNT-2328784,CYP1A2,bond_deletion,13-14:AROMATIC,13,True,0.0109406956471502,0.0009113843552768,0.9825,2,0.0110974921844899,-0.0001567965373396995
OCNT-2328784,CYP1A2,ring_opening,13-14:AROMATIC,13,True,0.0111127751879394,0.0004691123031079,0.985,2,0.0110974921844899,1.5283003449500718e-05
OCNT-2328784,CYP1A2,bond_type_change,13-14:AROMATIC->single,13,True,0.0107177938334643,0.000261606182903,0.9725,2,0.0110974921844899,-0.0003796983510255987
OCNT-2328784,CYP1A2,bond_type_change,13-14:AROMATIC->double,13,True,0.010882634203881,0.0002309917472302,0.9775,2,0.0110974921844899,-0.00021485798060890023
OCNT-2328784,CYP1A2,bond_type_change,13-14:AROMATIC->triple,13,True,0.0115917180664837,0.0001062457449734,0.98,2,0.0110974921844899,0.0004942258819938001
OCNT-2328784,CYP1A2,bond_deletion,14-5:AROMATIC,14,True,0.011740936897695,2.3068860173225403e-05,0.9775,2,0.0110974921844899,0.0006434447132051008
OCNT-2328784,CYP1A2,ring_opening,14-5:AROMATIC,14,True,0.0107750105671584,0.0004230090416967,0.975,2,0.0110974921844899,-0.0003224816173314996
OCNT-2328784,CYP1A2,bond_type_change,14-5:AROMATIC->single,14,True,0.0109731680713593,0.0001052883453667,0.98,2,0.0110974921844899,-0.00012432411313059895
OCNT-2328784,CYP1A2,bond_type_change,14-5:AROMATIC->double,14,True,0.0116851194761693,0.0003633233718574,0.985,2,0.0110974921844899,0.0005876272916793997
OCNT-2328784,CYP1A2,bond_type_change,14-5:AROMATIC->triple,14,True,0.0120952944271266,5.438225343823433e-05,0.98,2,0.0110974921844899,0.0009978022426366997
OCNT-2328784,CYP1A2,bond_deletion,14-9:AROMATIC,15,True,0.0103083560243248,0.0010230280458927,0.9725,2,0.0110974921844899,-0.0007891361601650992
OCNT-2328784,CYP1A2,ring_opening,14-9:AROMATIC,15,True,0.0109817939810454,0.0007950137369334,0.9775,2,0.0110974921844899,-0.00011569820344449998
OCNT-2328784,CYP1A2,bond_type_change,14-9:AROMATIC->single,15,True,0.010472665540874,0.0002706060186028,0.9825,2,0.0110974921844899,-0.0006248266436159004
OCNT-2328784,CYP1A2,bond_type_change,14-9:AROMATIC->double,15,True,0.0122336605563759,0.0001838486641645,0.99,2,0.0110974921844899,0.001136168371886001
OCNT-2328784,CYP1A2,bond_type_change,14-9:AROMATIC->triple,15,True,0.0107085485942661,0.0003111367113888,0.955,2,0.0110974921844899,-0.0003889435902237996
OCNT-2328784,CYP1A2,atom_feature_ablation,element_identity,-1,False,0.0105886533856391,0.0002251984551548,0.9775,2,0.0110974921844899,-0.000508838798850799
OCNT-2328784,CYP1A2,atom_feature_ablation,charge_aromaticity,-1,False,0.0118198846466839,0.0001451787538826,0.98,2,0.0110974921844899,0.0007223924621940006
OCNT-2328784,CYP1A2,atom_feature_ablation,hybridisation,-1,False,0.0110215502791106,0.0001580552197992,0.98,2,0.0110974921844899,-7.594190537929882e-05
OCNT-2328784,CYP1A2,atom_feature_ablation,local_valence,-1,False,0.0105538582429289,6.178487092256546e-05,0.985,2,0.0110974921844899,-0.0005436339415609993
OCNT-2328784,CYP1A2,atom_feature_ablation,donor_acceptor,-1,False,0.0116058583371341,0.0003488739021122,0.9575,2,0.0110974921844899,0.0005083661526442008
OCNT-2328784,CYP1A2,atom_feature_ablation,chirality,-1,False,0.0114875338040292,1.126294955611229e-05,0.975,2,0.0110974921844899,0.00039004161953930076
OCNT-2328784,CYP1A2,atom_feature_ablation,neighbour_chemistry,-1,False,0.0105745960026979,0.0002978993579745,0.9725,2,0.0110974921844899,-0.000522896181792
OCNT-0494110,CYP2C9,baseline,whole_molecule,-1,False,0.0114649827592074,0.0002609849907457,0.9775,2,0.0114649827592074,0.0
OCNT-0494110,CYP2C9,bond_deletion,0-1:SINGLE,0,False,0.011992871761322,1.775100827217102e-06,0.98,2,0.0114649827592074,0.0005278890021146003
OCNT-0494110,CYP2C9,bond_type_change,0-1:SINGLE->double,0,False,0.0115595539100468,0.0008253301493823,0.985,2,0.0114649827592074,9.457115083939989e-05
OCNT-0494110,CYP2C9,bond_type_change,0-1:SINGLE->triple,0,False,0.0112093519419431,0.0002073869109153,0.9775,2,0.0114649827592074,-0.0002556308172643011
OCNT-0494110,CYP2C9,bond_type_change,0-1:SINGLE->aromatic,0,False,0.0110277878120541,0.0003242846578359,0.9775,2,0.0114649827592074,-0.00043719494715330036
OCNT-0494110,CYP2C9,bond_deletion,1-2:SINGLE,1,False,0.0116432593204081,0.0002577644772827,0.98,2,0.0114649827592074,0.00017827656120070028
OCNT-0494110,CYP2C9,bond_type_change,1-2:SINGLE->double,1,False,0.0117064495570957,0.0006444263271987,0.975,2,0.0114649827592074,0.00024146679788829978
OCNT-0494110,CYP2C9,bond_type_change,1-2:SINGLE->triple,1,False,0.0109164742752909,5.396176129579544e-05,0.9625,2,0.0114649827592074,-0.0005485084839165003
OCNT-0494110,CYP2C9,bond_type_change,1-2:SINGLE->aromatic,1,False,0.0116637940518558,9.87197272479534e-05,0.97,2,0.0114649827592074,0.00019881129264840043
OCNT-0494110,CYP2C9,bond_deletion,2-3:DOUBLE,2,False,0.0113655780442059,0.0002544461749494,0.975,2,0.0114649827592074,-9.940471500149983e-05
OCNT-0494110,CYP2C9,bond_type_change,2-3:DOUBLE->single,2,False,0.0121623883023858,0.0001328997313976,0.97,2,0.0114649827592074,0.0006974055431783997
OCNT-0494110,CYP2C9,bond_type_change,2-3:DOUBLE->triple,2,False,0.0110342935658991,0.0001560593955218,0.98,2,0.0114649827592074,-0.00043068919330829965
OCNT-0494110,CYP2C9,bond_type_change,2-3:DOUBLE->aromatic,2,False,0.0115236677229404,3.49879264831543e-05,0.9675,2,0.0114649827592074,5.868496373299947e-05
OCNT-0494110,CYP2C9,bond_deletion,3-4:SINGLE,3,False,0.0112532498314976,0.0001383107155561,0.9725,2,0.0114649827592074,-0.00021173292770980054
OCNT-0494110,CYP2C9,bond_type_change,3-4:SINGLE->double,3,False,0.0117838531732559,2.734735608100891e-05,0.975,2,0.0114649827592074,0.0003188704140484992
OCNT-0494110,CYP2C9,bond_type_change,3-4:SINGLE->triple,3,False,0.0110221994109451,0.0001739342696964,0.9675,2,0.0114649827592074,-0.0004427833482622996
OCNT-0494110,CYP2C9,bond_type_change,3-4:SINGLE->aromatic,3,False,0.0119335763156414,4.396773874759674e-06,0.9775,2,0.0114649827592074,0.00046859355643399936
OCNT-0494110,CYP2C9,bond_deletion,4-5:SINGLE,4,False,0.0116251385770738,0.0001894854940474,0.9775,2,0.0114649827592074,0.00016015581786639997
OCNT-0494110,CYP2C9,bond_type_change,4-5:SINGLE->double,4,False,0.0120290517807006,0.0001050271093845,0.9825,2,0.0114649827592074,0.0005640690214932
OCNT-0494110,CYP2C9,bond_type_change,4-5:SINGLE->triple,4,False,0.0114535051397979,0.0003455667756497,0.98,2,0.0114649827592074,-1.1477619409500442e-05
OCNT-0494110,CYP2C9,bond_type_change,4-5:SINGLE->aromatic,4,False,0.0111909238621592,0.0002686558291316,0.9775,2,0.0114649827592074,-0.00027405889704820025
OCNT-0494110,CYP2C9,bond_deletion,3-6:SINGLE,5,False,0.0115847853012382,0.000284771900624,0.9725,2,0.0114649827592074,0.00011980254203079917
OCNT-0494110,CYP2C9,bond_type_change,3-6:SINGLE->double,5,False,0.0119478655979037,0.0003161905333399,0.9775,2,0.0114649827592074,0.00048288283869630036
OCNT-0494110,CYP2C9,bond_type_change,3-6:SINGLE->triple,5,False,0.0113091710954904,9.081698954105376e-05,0.9725,2,0.0114649827592074,-0.00015581166371700025
OCNT-0494110,CYP2C9,bond_type_change,3-6:SINGLE->aromatic,5,False,0.0119882663711905,5.307234823703766e-05,0.9775,2,0.0114649827592074,0.000523283611983099
OCNT-0494110,CYP2C9,bond_deletion,6-7:AROMATIC,6,True,0.0108839822933077,0.0001867953687906,0.975,2,0.0114649827592074,-0.0005810004658997007
OCNT-0494110,CYP2C9,ring_opening,6-7:AROMATIC,6,True,0.0105741089209914,4.258845001459122e-05,0.985,2,0.0114649827592074,-0.0008908738382160004
OCNT-0494110,CYP2C9,bond_type_change,6-7:AROMATIC->single,6,True,0.0115302298218011,0.0006209081038832,0.98,2,0.0114649827592074,6.524706259370024e-05
OCNT-0494110,CYP2C9,bond_type_change,6-7:AROMATIC->double,6,True,0.0105989212170243,0.0004172129556536,0.9825,2,0.0114649827592074,-0.0008660615421831001
OCNT-0494110,CYP2C9,bond_type_change,6-7:AROMATIC->triple,6,True,0.0136668412014842,0.0020837904885411,0.9675,2,0.0114649827592074,0.0022018584422767995
OCNT-0494110,CYP2C9,bond_deletion,7-8:AROMATIC,7,True,0.0114925876259803,3.956444561481476e-05,0.9775,2,0.0114649827592074,2.7604866772898765e-05
OCNT-0494110,CYP2C9,ring_opening,7-8:AROMATIC,7,True,0.0104185617528855,0.0002281949855387,0.9775,2,0.0114649827592074,-0.0010464210063219
OCNT-0494110,CYP2C9,bond_type_change,7-8:AROMATIC->single,7,True,0.0119776264764368,2.479134127497673e-05,0.965,2,0.0114649827592074,0.0005126437172293993
OCNT-0494110,CYP2C9,bond_type_change,7-8:AROMATIC->double,7,True,0.0109827709384262,0.0001291646622121,0.975,2,0.0114649827592074,-0.0004822118207811997
OCNT-0494110,CYP2C9,bond_type_change,7-8:AROMATIC->triple,7,True,0.0112834423780441,0.0001256596297025,0.98,2,0.0114649827592074,-0.0001815403811632997
OCNT-0494110,CYP2C9,bond_deletion,8-9:AROMATIC,8,True,0.0114671778865158,4.933634772896767e-05,0.9775,2,0.0114649827592074,2.195127308399908e-06
OCNT-0494110,CYP2C9,ring_opening,8-9:AROMATIC,8,True,0.0105248484760522,0.0001692809164524,0.98,2,0.0114649827592074,-0.0009401342831552011
OCNT-0494110,CYP2C9,bond_type_change,8-9:AROMATIC->single,8,True,0.0122954836115241,0.0001372322440147,0.9775,2,0.0114649827592074,0.0008305008523166995
OCNT-0494110,CYP2C9,bond_type_change,8-9:AROMATIC->double,8,True,0.0115846083499491,0.0001846165396273,0.9725,2,0.0114649827592074,0.00011962559074170029
OCNT-0494110,CYP2C9,bond_type_change,8-9:AROMATIC->triple,8,True,0.0112641449086368,0.0003657261840999,0.98,2,0.0114649827592074,-0.00020083785057060065
OCNT-0494110,CYP2C9,bond_deletion,9-10:SINGLE,9,False,0.0113587817177176,0.0002137459814548,0.98,2,0.0114649827592074,-0.00010620104148979966
OCNT-0494110,CYP2C9,bond_type_change,9-10:SINGLE->double,9,False,0.011316105723381,0.000240771099925,0.9725,2,0.0114649827592074,-0.00014887703582639952
OCNT-0494110,CYP2C9,bond_type_change,9-10:SINGLE->triple,9,False,0.0115158194676041,0.0002029752358794,0.98,2,0.0114649827592074,5.083670839669922e-05
OCNT-0494110,CYP2C9,bond_type_change,9-10:SINGLE->aromatic,9,False,0.0112926713190972,1.3526063412427902e-05,0.98,2,0.0114649827592074,-0.00017231144011019967
OCNT-0494110,CYP2C9,bond_deletion,9-11:AROMATIC,10,True,0.0116209955886006,0.0002011954784393,0.97,2,0.0114649827592074,0.00015601282939320046
OCNT-0494110,CYP2C9,ring_opening,9-11:AROMATIC,10,True,0.0106276464648544,0.0001889797858893,0.975,2,0.0114649827592074,-0.0008373362943529996
OCNT-0494110,CYP2C9,bond_type_change,9-11:AROMATIC->single,10,True,0.0124046993441879,3.775069490075112e-05,0.9775,2,0.0114649827592074,0.0009397165849805
OCNT-0494110,CYP2C9,bond_type_change,9-11:AROMATIC->double,10,True,0.0109281428158283,0.0007042214274406,0.9775,2,0.0114649827592074,-0.0005368399433790996
OCNT-0494110,CYP2C9,bond_type_change,9-11:AROMATIC->triple,10,True,0.0108533557504415,6.57886266708374e-06,0.9725,2,0.0114649827592074,-0.0006116270087659012
OCNT-0494110,CYP2C9,bond_deletion,11-12:AROMATIC,11,True,0.0116892079822719,0.0001748804934322,0.9725,2,0.0114649827592074,0.00022422522306449894
OCNT-0494110,CYP2C9,ring_opening,11-12:AROMATIC,11,True,0.0104073793627321,0.0002364837564527,0.9775,2,0.0114649827592074,-0.0010576033964753012
OCNT-0494110,CYP2C9,bond_type_change,11-12:AROMATIC->single,11,True,0.0122913438826799,7.524900138378143e-05,0.97,2,0.0114649827592074,0.000826361123472499
OCNT-0494110,CYP2C9,bond_type_change,11-12:AROMATIC->double,11,True,0.0108361039310693,0.0002966225147247,0.9725,2,0.0114649827592074,-0.0006288788281381009
OCNT-0494110,CYP2C9,bond_type_change,11-12:AROMATIC->triple,11,True,0.0115188583731651,7.583200931549072e-05,0.975,2,0.0114649827592074,5.387561395769902e-05
OCNT-0494110,CYP2C9,bond_deletion,2-13:SINGLE,12,False,0.0108171682804822,4.888419061899185e-05,0.975,2,0.0114649827592074,-0.0006478144787252001
OCNT-0494110,CYP2C9,bond_type_change,2-13:SINGLE->double,12,False,0.012350017670542,0.0001815711148083,0.98,2,0.0114649827592074,0.0008850349113345996
OCNT-0494110,CYP2C9,bond_type_change,2-13:SINGLE->triple,12,False,0.0113191232085227,0.0004392778500914,0.975,2,0.0114649827592074,-0.00014585955068470088
OCNT-0494110,CYP2C9,bond_type_change,2-13:SINGLE->aromatic,12,False,0.0106915365904569,0.0002482002601027,0.98,2,0.0114649827592074,-0.0007734461687505002
OCNT-0494110,CYP2C9,bond_deletion,13-14:AROMATIC,13,True,0.01107619702816,0.0003275368362665,0.975,2,0.0114649827592074,-0.00038878573104740057
OCNT-0494110,CYP2C9,ring_opening,13-14:AROMATIC,13,True,0.0110713695175945,0.000123128760606,0.985,2,0.0114649827592074,-0.0003936132416129008
OCNT-0494110,CYP2C9,bond_type_change,13-14:AROMATIC->single,13,True,0.011590146459639,0.0005740011110901,0.9725,2,0.0114649827592074,0.0001251637004315992
OCNT-0494110,CYP2C9,bond_type_change,13-14:AROMATIC->double,13,True,0.0108280591666698,0.0002120602875947,0.9775,2,0.0114649827592074,-0.0006369235925375999
OCNT-0494110,CYP2C9,bond_type_change,13-14:AROMATIC->triple,13,True,0.0104363127611577,0.0011021946556866,0.98,2,0.0114649827592074,-0.0010286699980496996
OCNT-0494110,CYP2C9,bond_deletion,14-15:AROMATIC,14,True,0.0115132047794759,6.840704008936882e-05,0.98,2,0.0114649827592074,4.822202026849923e-05
OCNT-0494110,CYP2C9,ring_opening,14-15:AROMATIC,14,True,0.0095893247053027,8.711963891983032e-05,0.975,2,0.0114649827592074,-0.0018756580539047007
OCNT-0494110,CYP2C9,bond_type_change,14-15:AROMATIC->single,14,True,0.0122772497124969,0.0001693521626293,0.9775,2,0.0114649827592074,0.0008122669532895001
OCNT-0494110,CYP2C9,bond_type_change,14-15:AROMATIC->double,14,True,0.0107628214173018,0.0003497996367514,0.975,2,0.0114649827592074,-0.0007021613419056008
OCNT-0494110,CYP2C9,bond_type_change,14-15:AROMATIC->triple,14,True,0.0114813083782792,0.0002292683348059,0.98,2,0.0114649827592074,1.6325619071800093e-05
OCNT-0494110,CYP2C9,bond_deletion,15-16:AROMATIC,15,True,0.0111857377924025,5.210749804973602e-07,0.965,2,0.0114649827592074,-0.0002792449668048997
OCNT-0494110,CYP2C9,ring_opening,15-16:AROMATIC,15,True,0.0104587539099156,0.000508741941303,0.9825,2,0.0114649827592074,-0.0010062288492917997
OCNT-0494110,CYP2C9,bond_type_change,15-16:AROMATIC->single,15,True,0.0118595976382493,1.1136755347251892e-05,0.9725,2,0.0114649827592074,0.00039461487904189976
OCNT-0494110,CYP2C9,bond_type_change,15-16:AROMATIC->double,15,True,0.011228400748223,0.0004054042510688,0.9725,2,0.0114649827592074,-0.00023658201098439996
OCNT-0494110,CYP2C9,bond_type_change,15-16:AROMATIC->triple,15,True,0.0115659786388278,0.0001948149874806,0.9775,2,0.0114649827592074,0.00010099587962040038
OCNT-0494110,CYP2C9,bond_deletion,16-17:SINGLE,16,False,0.0115598128177225,7.726205512881279e-05,0.9775,2,0.0114649827592074,9.483005851509962e-05
OCNT-0494110,CYP2C9,bond_type_change,16-17:SINGLE->double,16,False,0.0115689290687441,0.0002712532877922,0.98,2,0.0114649827592074,0.00010394630953669895
OCNT-0494110,CYP2C9,bond_type_change,16-17:SINGLE->triple,16,False,0.0107736368663609,3.545498475432396e-05,0.9775,2,0.0114649827592074,-0.000691345892846501
OCNT-0494110,CYP2C9,bond_type_change,16-17:SINGLE->aromatic,16,False,0.0105887753888964,0.0001269914209842,0.975,2,0.0114649827592074,-0.000876207370311001
OCNT-0494110,CYP2C9,bond_deletion,16-18:AROMATIC,17,True,0.010964170563966,0.0007557296194136,0.9775,2,0.0114649827592074,-0.000500812195241401
OCNT-0494110,CYP2C9,ring_opening,16-18:AROMATIC,17,True,0.0110228629782795,8.820276707410812e-05,0.98,2,0.0114649827592074,-0.00044211978092789997
OCNT-0494110,CYP2C9,bond_type_change,16-18:AROMATIC->single,17,True,0.012195685878396,0.0005024829879403,0.9725,2,0.0114649827592074,0.0007307031191885992
OCNT-0494110,CYP2C9,bond_type_change,16-18:AROMATIC->double,17,True,0.0109116458334028,0.00048065232113,0.9725,2,0.0114649827592074,-0.0005533369258046011
OCNT-0494110,CYP2C9,bond_type_change,16-18:AROMATIC->triple,17,True,0.011382189579308,0.0004426063969731,0.9775,2,0.0114649827592074,-8.279317989940034e-05
