test_index,molecule_id,cyp_index,cyp_target,predicted_pic50,late_motion,final_step,late_amplitude,best_recurrence_lag,recurrence_ratio,recurrence_distance,curvature,spectral_concentration,selected_for_visualisation,selection_reason
3,OCNT-0495173,1,CYP2C9,4.64876651763916,0.001584916957654059,0.0005793574382551014,0.007220156025141478,32,0.9243214927524068,0.04687942564487457,0.0005418459768407047,0.5664375159695784,False,
3,OCNT-0495173,2,CYP2D6,4.429692268371582,0.001734918332658708,0.0003211325383745134,0.006214292719960213,32,0.8147257897968777,0.04523170739412308,0.0006625914247706532,0.5695306139584289,False,
3,OCNT-0495173,3,CYP3A4,4.256417751312256,0.0013904595980420709,0.00040146076935343444,0.005930075887590647,32,0.8832569582094955,0.03930054232478142,0.000240221168496646,0.5289019198274649,False,
4,OCNT-0495806,0,CYP1A2,5.406328201293945,0.0008308875258080661,0.00018102633475791663,0.003313052002340555,32,0.8162369216662356,0.02170269563794136,0.0004340627056080848,0.60921914104663,False,
4,OCNT-0495806,1,CYP2C9,5.421292304992676,0.000527024210896343,6.222287629498169e-05,0.0020958641543984413,32,0.8168199789773022,0.013775746338069439,0.0003980416222475469,0.6311450575526997,False,
4,OCNT-0495806,2,CYP2D6,4.592372894287109,0.0009144401992671192,7.536773046012968e-05,0.0032679701689630747,32,0.6796918764114707,0.01988941989839077,0.00026138080283999443,0.4760873099025865,False,
4,OCNT-0495806,3,CYP3A4,5.291871547698975,0.0006262998795136809,0.00029014929896220565,0.0027536991983652115,32,0.8943778756059351,0.017925046384334564,0.0005547467735596001,0.5273115298771489,False,
5,OCNT-0496981,0,CYP1A2,5.188718318939209,0.001322572585195303,0.0007269309717230499,0.005416138097643852,32,0.9202801655846179,0.03894868865609169,0.00042096321703866124,0.5115437796760841,False,
5,OCNT-0496981,1,CYP2C9,5.159609317779541,0.0004803416086360812,0.00041140482062473893,0.0021705152466893196,32,0.8613372016398434,0.013239830732345581,0.0010476220631971955,0.5875098750819188,False,
5,OCNT-0496981,2,CYP2D6,4.402163505554199,0.0011911774054169655,0.0002672557020559907,0.0045127784833312035,32,0.7706577884617682,0.02937593124806881,0.0004343814798630774,0.5737155442920402,False,
5,OCNT-0496981,3,CYP3A4,4.911736488342285,0.0007124076946638525,0.00013631873298436403,0.0031403852626681328,2,1.0001565620798343,0.0014250584645196795,0.0008973334915935993,0.49559350764763177,False,
6,OCNT-0497785,0,CYP1A2,4.7254557609558105,0.0014008281286805868,0.0005308706895448267,0.005279660224914551,32,0.7366479278791996,0.033021584153175354,0.00024350213061552495,0.5124160694382834,False,
6,OCNT-0497785,1,CYP2C9,4.362822532653809,0.0022990095894783735,0.0037388107739388943,0.008778270334005356,32,0.7368480202154197,0.054208897054195404,0.0009774024365469813,0.46173532407162304,False,
6,OCNT-0497785,2,CYP2D6,4.236377716064453,0.0018921901937574148,0.00026159631670452654,0.007861114107072353,32,0.753080562187175,0.04559933394193649,0.0005711985286325216,0.5756705106380244,False,
6,OCNT-0497785,3,CYP3A4,4.023726940155029,0.001666615135036409,0.0010806105565279722,0.007350841537117958,32,0.6019552994952542,0.03210348263382912,0.0020723314955830574,0.4596825755590852,False,
7,OCNT-1498525,0,CYP1A2,4.382988929748535,0.002560762222856283,0.001048955717124045,0.012155958451330662,32,0.8519507317884428,0.06981285661458969,0.0004803095944225788,0.5455960842809413,False,
7,OCNT-1498525,1,CYP2C9,4.381586074829102,0.0016715555684641004,0.0004822635091841221,0.007176798302680254,32,0.8542767936422418,0.04569534957408905,0.0004186151491012424,0.56048924645249,False,
7,OCNT-1498525,2,CYP2D6,4.1950907707214355,0.0016199488891288638,0.0002666554064489901,0.007398029789328575,32,0.905719816076688,0.04695132374763489,0.0004721636069007218,0.5949971846532873,False,
7,OCNT-1498525,3,CYP3A4,2.9761159420013428,0.0036281393840909004,0.0004036019090563059,0.02172420173883438,2,1.0016971968622328,0.007268614135682583,0.0005618053837679327,0.6618361569047776,False,
8,OCNT-2148029,0,CYP1A2,4.14937162399292,0.0024113927502185106,0.0009703957475721836,0.013290083035826683,32,0.9138153019968164,0.07051445543766022,0.0013090164866298437,0.5858262255335527,False,
8,OCNT-2148029,1,CYP2C9,3.8250534534454346,0.001224301871843636,0.00023985866573639214,0.006099730730056763,32,0.9460127492909216,0.037062868475914,0.0012452782830223441,0.7095727999626371,False,
8,OCNT-2148029,2,CYP2D6,3.831972122192383,0.0014135055243968964,0.0002604728506412357,0.005927440710365772,32,0.7839665932391597,0.03546076640486717,0.0005170766380615532,0.5084366702226831,False,
8,OCNT-2148029,3,CYP3A4,2.4613096714019775,0.003099141176789999,0.0003014523535966873,0.019063998013734818,2,1.0034801224620564,0.006219873204827309,0.000747127050999552,0.6810444110817422,False,
9,OCNT-2308485,0,CYP1A2,5.052680015563965,0.0014202456222847104,0.0013289605267345905,0.006404151674360037,32,0.8140512331891145,0.036997146904468536,0.0004633114149328321,0.4892130075126211,False,
9,OCNT-2308485,1,CYP2C9,4.75477933883667,0.002031367039307952,0.00041562796104699373,0.010295238345861435,32,0.920507970170021,0.05983676016330719,0.0004276895197108388,0.5908180954499436,False,
9,OCNT-2308485,2,CYP2D6,4.500065803527832,0.0008852402097545564,0.0002821036905515939,0.0032814270816743374,32,0.7319288943771222,0.020734086632728577,0.0015377195086330175,0.6093738463745482,False,
9,OCNT-2308485,3,CYP3A4,4.391031265258789,0.002049399074167013,0.0007854545838199556,0.009876802563667297,32,0.9080532126770953,0.059551119804382324,0.00030775685445405543,0.5237653996037808,False,
10,OCNT-2311186,0,CYP1A2,5.289411544799805,0.0010888895485550165,0.00031958206091076136,0.005715582985430956,2,1.000215436393072,0.00217826827429235,0.0016427211230620742,0.641903754823363,False,
10,OCNT-2311186,1,CYP2C9,4.8091044425964355,0.0007035299204289913,0.0006039093132130802,0.0025244075804948807,32,0.7650661299136188,0.017224146053195,0.001542961923405528,0.7205910804306352,True,spectral
10,OCNT-2311186,2,CYP2D6,4.136294364929199,0.0008810283034108579,7.56914378143847e-05,0.0035693426616489887,32,0.691668146409648,0.019500356167554855,0.0015375595539808273,0.5528504474403126,False,
10,OCNT-2311186,3,CYP3A4,4.281591892242432,0.0024713731836527586,0.0017535598017275333,0.008867530152201653,32,0.9850864570834156,0.0779048353433609,0.000111151828605216,0.5712788048502447,False,
11,OCNT-2312792,0,CYP1A2,4.270139694213867,0.0031963137444108725,0.0015191012062132359,0.013337277807295322,32,0.9402849925052852,0.09617456793785095,0.00047770413220860064,0.5352982614452606,False,
11,OCNT-2312792,1,CYP2C9,4.335102558135986,0.0021054407116025686,0.0011564422165974975,0.009473643265664577,32,0.79561564163578,0.05360414460301399,0.00045443573617376387,0.5377195106518754,False,
11,OCNT-2312792,2,CYP2D6,4.311857223510742,0.0008697006851434708,0.0001361742033623159,0.003603755496442318,32,0.7438559882239714,0.020702064037322998,0.0009659058996476233,0.5212717800830472,False,
11,OCNT-2312792,3,CYP3A4,3.8149571418762207,0.0026854502502828836,0.0008253014530055225,0.012441566213965416,32,0.8882195266693619,0.07632890343666077,0.00036263014771975577,0.487479026839048,False,
12,OCNT-2314689,0,CYP1A2,4.760213851928711,0.003111702622845769,0.00234239362180233,0.014177733100950718,17,0.9705886614843032,0.05134328082203865,0.0010344205657020211,0.57005654100249,False,
12,OCNT-2314689,1,CYP2C9,4.5559186935424805,0.001746514579281211,0.0015493560349568725,0.007356338202953339,32,0.916424846968625,0.05121787264943123,0.0005985886673443019,0.7002913770493222,False,
12,OCNT-2314689,2,CYP2D6,4.448286056518555,0.0009589513065293431,0.00014458135410677642,0.003953580278903246,32,0.7200345706115835,0.02209552936255932,0.0008218116709031165,0.6205660067193418,False,
12,OCNT-2314689,3,CYP3A4,4.125549793243408,0.002426400315016508,0.0018750432645902038,0.010550092905759811,32,0.9707640695844083,0.07537510246038437,0.0003707155992742628,0.5950959103485829,False,
13,OCNT-2461740,0,CYP1A2,5.353508949279785,0.0009188490221276879,0.0005060044932179153,0.0035962716210633516,32,0.6645075512284329,0.019538840278983116,0.0003623727534431964,0.4874342116542346,False,
13,OCNT-2461740,1,CYP2C9,5.155981063842773,0.0009176284074783325,0.00035502106766216457,0.004129710141569376,32,0.9656910268300635,0.028356965631246567,0.001020232797600329,0.5881925558692307,False,
13,OCNT-2461740,2,CYP2D6,4.51893949508667,0.0011972649954259396,0.0002729874395299703,0.00486136507242918,32,0.7247597769763383,0.027767576277256012,0.0007413553539663553,0.5518719627100716,False,
13,OCNT-2461740,3,CYP3A4,4.806560039520264,0.0008412434835918248,0.0005536302924156189,0.0037362086586654186,32,0.8251897607609298,0.022214200347661972,0.000536240404471755,0.5586176334305928,False,
14,OCNT-2469049,0,CYP1A2,4.737856864929199,0.0021576418075710535,0.0009318449883721769,0.009343092329800129,32,0.8844440626926399,0.061066314578056335,0.0005355820758268237,0.5441572382401672,False,
14,OCNT-2469049,1,CYP2C9,4.74161434173584,0.0014262135373428464,0.00022193763288669288,0.007200733758509159,32,0.8353287555446145,0.03812369704246521,0.000376969575881958,0.5398466497501928,False,
14,OCNT-2469049,2,CYP2D6,4.404419898986816,0.0007607281440868974,5.989519559079781e-05,0.0030862828716635704,32,0.6714363491070668,0.01634519174695015,0.000945496722124517,0.5032036968475543,False,
14,OCNT-2469049,3,CYP3A4,4.375268936157227,0.0016473171999678016,0.0005402266979217529,0.007579300552606583,32,0.817450821630671,0.043091487139463425,0.00039820236270315945,0.4648122831783102,False,
15,OCNT-2534775,0,CYP1A2,5.277248859405518,0.0006011112127453089,0.0003446886839810759,0.0026570293121039867,32,0.8570194132810067,0.01648552156984806,0.0004963495302945375,0.5259601432063914,False,
15,OCNT-2534775,1,CYP2C9,4.755023002624512,0.003198357531800866,0.0012057040585204959,0.014308120124042034,32,0.9521571302428739,0.09745115041732788,0.0002585035399533808,0.6100055939149471,False,
15,OCNT-2534775,2,CYP2D6,4.425411224365234,0.0009473474347032607,2.7925809263251722e-05,0.003764619119465351,32,0.6559562667225881,0.019885601475834846,0.0017629654612392187,0.5706741349568318,False,
15,OCNT-2534775,3,CYP3A4,4.40171480178833,0.0031409652438014746,0.0009820875711739063,0.013768312521278858,26,0.9362430891527461,0.07645862549543381,0.00022751183132641017,0.6032479716633439,False,
16,OCNT-2534776,0,CYP1A2,4.1897292137146,0.004703692626208067,0.003882312448695302,0.01922842115163803,32,0.8551832047530371,0.12872087955474854,0.0006217766785994172,0.5643406157573291,False,
16,OCNT-2534776,1,CYP2C9,4.130305290222168,0.0020414956379681826,0.002231206279247999,0.007998395711183548,32,0.8972199020499557,0.058613743633031845,0.0012266834964975715,0.6668521113848391,False,
16,OCNT-2534776,2,CYP2D6,4.409768104553223,0.0010319859720766544,0.0002886356960516423,0.004025741945952177,32,0.8682422828177004,0.0286727212369442,0.0011501727858558297,0.6527401900328471,False,
16,OCNT-2534776,3,CYP3A4,3.6085617542266846,0.001656070351600647,0.001833717804402113,0.006354121491312981,32,0.7875194546338323,0.041734255850315094,0.0005623842589557171,0.4899548765412185,False,
17,OCNT-2534778,0,CYP1A2,5.343279838562012,0.0009099799208343029,0.00012136112491134554,0.005082145798951387,4,0.9970581267311173,0.0036292513832449913,0.0018393514910712838,0.6413767470617904,False,
17,OCNT-2534778,1,CYP2C9,4.915574550628662,0.0008336572791449726,0.0011071659391745925,0.0033421809785068035,32,0.8430921280228709,0.022491466253995895,0.002073194831609726,0.6978532493830765,False,
17,OCNT-2534778,2,CYP2D6,4.295482158660889,0.0009808973409235477,0.0003141994238831103,0.003906807862222195,32,0.7312642133989633,0.02295367792248726,0.0007731616497039795,0.5271069803779045,False,
17,OCNT-2534778,3,CYP3A4,4.52598762512207,0.0015661128563806415,0.0006238953210413456,0.0065340702421963215,32,0.9219621454507407,0.04620499163866043,0.0005734138539992273,0.4774136176582032,False,
18,OCNT-2534781,0,CYP1A2,5.184392929077148,0.0004912150907330215,0.00038546588621102273,0.0019156306516379118,32,0.6854358577108508,0.010774505324661732,0.0011524774599820375,0.44863766273964645,False,
18,OCNT-2534781,1,CYP2C9,5.0290374755859375,0.0005643340991809964,0.00024163970374502242,0.0029393837321549654,9,0.9835258135551506,0.004995422903448343,0.002358026569709182,0.6002727248558662,False,
18,OCNT-2534781,2,CYP2D6,4.37850284576416,0.001101744594052434,0.00017800307250581682,0.004351465962827206,32,0.6529617567332275,0.023020915687084198,0.0007631010957993567,0.5199611274040545,False,
18,OCNT-2534781,3,CYP3A4,4.616346836090088,0.001554081216454506,0.0006720537203364074,0.00710900267586112,2,1.0009904535117216,0.0031112609431147575,0.00033818231895565987,0.5638493820735916,False,
19,OCNT-2534782,0,CYP1A2,4.541618824005127,0.004389405716210604,0.004306191112846136,0.01621183194220066,32,0.9379698532343259,0.13174846768379211,0.0005612283130176365,0.5250431531166551,False,
19,OCNT-2534782,1,CYP2C9,4.568353176116943,0.0028348444029688835,0.0032172342762351036,0.012278720736503601,16,0.9884144626008358,0.044832177460193634,0.00024158033193089068,0.5649477604946606,False,
19,OCNT-2534782,2,CYP2D6,4.549439430236816,0.0011094340588897467,0.00013435407890938222,0.004813309293240309,32,0.773075065887695,0.027445873245596886,0.0008916872902773321,0.5796154405220753,False,
19,OCNT-2534782,3,CYP3A4,4.205350399017334,0.002670849673449993,0.002192449290305376,0.01154155284166336,32,0.9564153223107282,0.08174243569374084,0.00012567368685267866,0.6024675597467177,False,
20,OCNT-2534783,0,CYP1A2,4.918152332305908,0.0015425855526700616,0.00086091278353706,0.006140972953289747,32,0.9347283007611406,0.04614104703068733,0.00041658859117887914,0.5081213636872233,False,
20,OCNT-2534783,1,CYP2C9,4.947713851928711,0.0005503689753822982,0.00017487032164353877,0.0025961464270949364,2,0.9999449207273264,0.0011006973218172789,0.0011923178099095821,0.6420788074600712,False,
20,OCNT-2534783,2,CYP2D6,4.304971694946289,0.0012228218838572502,0.0002588032803032547,0.0044437856413424015,32,0.6558558545930366,0.02566404640674591,0.0009854300878942013,0.5831300497527567,False,
20,OCNT-2534783,3,CYP3A4,4.591606616973877,0.001018440816551447,0.00016012779087759554,0.004694654606282711,2,1.003339926632546,0.0020437047351151705,0.0008738176547922194,0.5509446291330682,False,
21,OCNT-2534784,0,CYP1A2,4.71587610244751,0.0022396109998226166,0.002131268847733736,0.009233939461410046,32,0.9595765724308117,0.06877081096172333,0.00021875175298191607,0.5682000038949901,False,
21,OCNT-2534784,1,CYP2C9,4.4703779220581055,0.0027319060172885656,0.00034151787986047566,0.012122784741222858,32,0.9470819038209287,0.0827951431274414,0.0005663904012180865,0.6221161399332799,False,
21,OCNT-2534784,2,CYP2D6,4.398195743560791,0.0011818393832072616,0.00019315634563099593,0.004596084356307983,32,0.6416489154594506,0.02426663599908352,0.0007592647452838719,0.5531164458361915,False,
21,OCNT-2534784,3,CYP3A4,4.187026500701904,0.0024738332722336054,0.0005154544487595558,0.011707818135619164,4,0.998301758052514,0.009878568351268768,0.0004539444635156542,0.6335376981958695,False,
22,OCNT-2534785,0,CYP1A2,4.924490928649902,0.0015320072416216135,0.0005500924307852983,0.0061652446165680885,32,0.9402212606814495,0.04609392583370209,0.0002447989827487618,0.5316761528930136,False,
22,OCNT-2534785,1,CYP2C9,4.847331523895264,0.0010362773900851607,0.0004012490389868617,0.004940873943269253,32,0.9276968250434353,0.03076353669166565,0.00047020026249811053,0.552025851550719,False,
22,OCNT-2534785,2,CYP2D6,4.422369480133057,0.0011597528355196118,0.00021999170712660998,0.004386981017887592,32,0.6386882915827041,0.023703262209892273,0.0007686280878260732,0.5373064512525565,False,
22,OCNT-2534785,3,CYP3A4,4.472850322723389,0.0021512324456125498,0.0006319463136605918,0.009454404935240746,2,1.0027083724367536,0.004314137622714043,0.0003373270737938583,0.5990212492897987,False,
23,OCNT-2534787,0,CYP1A2,5.053478717803955,0.0009963185293599963,0.0005807378911413252,0.004066476598381996,32,0.8081129657037255,0.025764672085642815,0.0005975275416858494,0.488954012884282,False,
23,OCNT-2534787,1,CYP2C9,4.8865966796875,0.001615629531443119,0.0014529911568388343,0.007849599234759808,2,1.002448949275879,0.0032391923014074564,0.000747448590118438,0.5449835497311983,False,
23,OCNT-2534787,2,CYP2D6,4.299951076507568,0.001159552950412035,0.00018172802811022848,0.004479525610804558,32,0.6536333328103574,0.02425372786819935,0.0009305359562858939,0.5987459786619964,False,
23,OCNT-2534787,3,CYP3A4,4.535716533660889,0.0023039719089865685,0.0012747299624606967,0.010721772909164429,2,1.0052553088472727,0.004632180090993643,0.0006827576435171068,0.6175284690271705,False,
24,OCNT-2534798,0,CYP1A2,5.620650291442871,0.000692832050845027,9.809261973714456e-05,0.0031274091452360153,32,0.810503573501612,0.017969630658626556,0.0007098624482750893,0.5101386465650236,False,
24,OCNT-2534798,1,CYP2C9,5.436066627502441,0.0007635063375346363,0.0003113402344752103,0.003181746695190668,32,0.810202197961145,0.019795283675193787,0.000756480498239398,0.5028613456861231,False,
24,OCNT-2534798,2,CYP2D6,4.534415245056152,0.0007327081402763724,0.00012803185381926596,0.0026888728607445955,32,0.6520361318071123,0.015288278460502625,0.0014921354595571756,0.6092760937623045,False,
24,OCNT-2534798,3,CYP3A4,5.241523265838623,0.0008855267078615725,0.00042782555101439357,0.0036101662553846836,32,0.6171860358837871,0.01748930849134922,0.000745793164242059,0.44172235224420064,False,
25,OCNT-2534799,0,CYP1A2,5.401885986328125,0.0008787205442786217,0.00011876107600983232,0.003798372345045209,32,0.7728354057978877,0.021731650456786156,0.0004163899284321815,0.5094216234088554,False,
25,OCNT-2534799,1,CYP2C9,5.152809143066406,0.0014117719838395715,0.00090042530791834,0.006283988244831562,32,0.9879253309166043,0.04463152587413788,0.00027514316025190055,0.5250968314497146,False,
25,OCNT-2534799,2,CYP2D6,4.580483913421631,0.0008218786679208279,0.00010838605521712452,0.0032740153837949038,32,0.6886224827177257,0.01811107248067856,0.0010191608453169465,0.5215368424075171,False,
25,OCNT-2534799,3,CYP3A4,4.883234977722168,0.0016277655959129333,0.0006000189459882677,0.0068672895431518555,32,0.852851208708019,0.044424012303352356,0.00034373276866972446,0.5241625641904681,False,
26,OCNT-2534800,0,CYP1A2,5.425139427185059,0.0007317020208574831,0.000423145858803764,0.0030112802051007748,32,0.7479206755320746,0.017512401565909386,0.0005170991644263268,0.4919474579178883,False,
26,OCNT-2534800,1,CYP2C9,5.254336357116699,0.0007658521644771099,0.000279781233984977,0.0035609016194939613,32,0.9634967875110824,0.023612983524799347,0.0009208159171976149,0.6162692473085558,False,
26,OCNT-2534800,2,CYP2D6,4.523802280426025,0.0015811534831300378,0.0002201512106694281,0.006168194115161896,32,0.7077344770577935,0.03580940514802933,0.00043238746002316475,0.548517126476806,False,
26,OCNT-2534800,3,CYP3A4,4.901799201965332,0.001497698132880032,0.0005652345134876668,0.006284802220761776,2,1.0034051588719524,0.003005616134032607,0.0004164621641393751,0.6093818069193773,False,
27,OCNT-2534803,0,CYP1A2,4.832271099090576,0.003533601760864258,0.00284024840220809,0.012613494880497456,32,0.907362562324118,0.10260054469108582,0.000563952955417335,0.5384522033173361,False,
27,OCNT-2534803,1,CYP2C9,4.857913017272949,0.0016930944984778762,0.0019479709444567561,0.006742111407220364,32,0.9813545588140136,0.05316914618015289,0.0007151780882850289,0.5569448310053272,False,
27,OCNT-2534803,2,CYP2D6,4.700540542602539,0.0011404005344957113,0.0001760514423949644,0.004551882855594158,32,0.7745730706578466,0.028266601264476776,0.00041683154995553195,0.5505221892447296,False,
27,OCNT-2534803,3,CYP3A4,4.579960346221924,0.0016608015866950154,0.0014645890332758427,0.007107515353709459,32,0.9419798369631988,0.05006243288516998,0.00022477182210423052,0.6041075248717013,False,
28,OCNT-2534805,0,CYP1A2,5.394186019897461,0.000440882082330063,0.0004938291967846453,0.0017315446166321635,32,0.7102247692988678,0.010020239278674126,0.0017777708126232028,0.5133249370251046,False,
28,OCNT-2534805,1,CYP2C9,5.020798683166504,0.0011989743215963244,0.0009450871148146689,0.006044779904186726,4,0.9986237859626881,0.004789337050169706,0.0006438547861762345,0.5655975428346471,False,
28,OCNT-2534805,2,CYP2D6,4.519824981689453,0.0010791211389005184,5.075054650660604e-05,0.004587915260344744,32,0.7484424007654409,0.02584536001086235,0.0005202627507969737,0.561569647706774,False,
28,OCNT-2534805,3,CYP3A4,4.731863498687744,0.0014057037187740207,0.0007640949916094542,0.006217684596776962,32,0.8804615961655992,0.03960566222667694,0.00036307357368059456,0.5415505003548634,False,
29,OCNT-2534806,0,CYP1A2,5.425146102905273,0.0004770385567098856,0.0005367409903556108,0.001882587093859911,32,0.7177999383694857,0.010957613587379456,0.0016941401408985257,0.514839695565428,False,
29,OCNT-2534806,1,CYP2C9,5.033463001251221,0.0013661073753610253,0.001028002705425024,0.0068148099817335606,32,0.9953895568911412,0.04351420700550079,0.00038088811561465263,0.5608400802195045,False,
29,OCNT-2534806,2,CYP2D6,4.489729881286621,0.0010246234014630318,3.767774978769012e-05,0.0044558411464095116,32,0.754543477983256,0.024740174412727356,0.0008122198632918298,0.5965410749473102,False,
29,OCNT-2534806,3,CYP3A4,4.7272748947143555,0.001586827915161848,0.0008306285599246621,0.007000534795224667,32,0.8751179926396431,0.04443745315074921,0.000267860566964373,0.5422349108423931,False,
30,OCNT-2534808,0,CYP1A2,4.9855241775512695,0.001407148432917893,0.0007102374802343547,0.0062526920810341835,32,0.8076390198827856,0.03636723384261131,0.0004285763716325164,0.48617541146661203,False,
30,OCNT-2534808,1,CYP2C9,4.810145378112793,0.0018223118968307972,0.000418187613831833,0.008282038383185863,2,1.000578913838388,0.00364675372838974,0.0003621930372901261,0.5510452774637986,False,
30,OCNT-2534808,2,CYP2D6,4.231215476989746,0.0014167154440656304,0.0003986079536844045,0.005830234847962856,32,0.8456645119046093,0.03833838179707527,0.0008950739284045994,0.5984165974889528,False,
30,OCNT-2534808,3,CYP3A4,4.313199996948242,0.0016107873525470495,0.0012342830887064338,0.0064864554442465305,32,0.8187699331147448,0.04220391809940338,0.00029186136089265347,0.49373887231433106,False,
31,OCNT-2534809,0,CYP1A2,5.34812068939209,0.0005872662295587361,0.00011350721615599468,0.0026051336899399757,32,0.82227243908194,0.015452833846211433,0.0009084533667191863,0.5006390124581221,False,
31,OCNT-2534809,1,CYP2C9,5.067462921142578,0.0007845380459912121,0.0005356685142032802,0.0033709434792399406,32,0.8631160739347302,0.021668992936611176,0.0006238980568014085,0.5850992988259496,False,
31,OCNT-2534809,2,CYP2D6,4.5891194343566895,0.0009415307431481779,0.00011722153431037441,0.0037550493143498898,32,0.7246708965008827,0.02183382958173752,0.0007744657341390848,0.6040751012117284,False,
31,OCNT-2534809,3,CYP3A4,4.80741024017334,0.0009684220422059298,0.00038718560244888067,0.003813968738541007,32,0.8597805692550173,0.026644449681043625,0.0003067887155339122,0.5082854246580278,False,
32,OCNT-2534810,0,CYP1A2,5.342372894287109,0.0006741215474903584,0.00012643197260331362,0.0029915007762610912,32,0.8223659063572264,0.017740249633789062,0.0007605868740938604,0.4987321911292969,False,
32,OCNT-2534810,1,CYP2C9,5.0575103759765625,0.0009198175393976271,0.0005914304056204855,0.004018481820821762,32,0.8570551243534299,0.025226972997188568,0.0005191420204937458,0.576762538995531,False,
32,OCNT-2534810,2,CYP2D6,4.559391975402832,0.0010327902855351567,0.00011011142487404868,0.004158233758062124,32,0.7019072100548436,0.023197758942842484,0.0009373922948725522,0.6050299144402111,False,
32,OCNT-2534810,3,CYP3A4,4.772933006286621,0.0011302059283480048,0.00041926471749320626,0.004487320780754089,32,0.8486291094784016,0.030692292377352715,0.0002447321603540331,0.5143848343305939,False,
33,OCNT-2534811,0,CYP1A2,5.309872150421143,0.0006978661986067891,0.0006219339556992054,0.0029360230546444654,32,0.7576607239717883,0.01692010834813118,0.0007563657709397376,0.46320835661479137,False,
33,OCNT-2534811,1,CYP2C9,5.037439823150635,0.0013196096988394856,0.0008212247048504651,0.006621990818530321,32,0.9821164616493756,0.041472647339105606,0.0005994186503812671,0.5487406066448403,False,
33,OCNT-2534811,2,CYP2D6,4.318982124328613,0.0009983658092096448,0.00018688187992665917,0.003918003756552935,32,0.7417886759644996,0.023698683828115463,0.0012173029826954007,0.5787229623963472,False,
33,OCNT-2534811,3,CYP3A4,4.6092529296875,0.0016130439471453428,0.0005273435381241143,0.00776141369715333,32,0.9506339836845876,0.049069564789533615,0.00039676553569734097,0.5521544173383064,False,
34,OCNT-2534813,0,CYP1A2,4.2429327964782715,0.005173873621970415,0.0038794358260929585,0.01802757941186428,32,0.8461578116318406,0.14009350538253784,0.0005957953981123865,0.5480896656953473,False,
34,OCNT-2534813,1,CYP2C9,4.346436977386475,0.002361820312216878,0.002283711452037096,0.009169019758701324,32,0.9065678776331743,0.06851710379123688,0.000574811827391386,0.5473557705636296,False,
34,OCNT-2534813,2,CYP2D6,4.74090576171875,0.001023991615511477,0.0002887299924623221,0.004307388328015804,32,0.8436868815852885,0.027645975351333618,0.0010647060116752982,0.6183079786022455,False,
