test_index,molecule_id,cyp_index,cyp_target,predicted_pic50,late_motion,final_step,late_amplitude,best_recurrence_lag,recurrence_ratio,recurrence_distance,curvature,spectral_concentration,selected_for_visualisation,selection_reason
9,OCNT-2308485,2,CYP2D6,4.576764106750488,5.448846786748618e-05,6.304248017841019e-06,0.0004030512645840645,32,0.7210250816846968,0.0012574323918670416,0.00016021232295315713,0.47274315811854495,False,
9,OCNT-2308485,3,CYP3A4,4.33131217956543,8.37022889754735e-06,1.0745380052412656e-07,5.529568443307653e-05,32,0.573642090753826,0.00015383206482511014,0.4777505397796631,0.37339405267218,False,
10,OCNT-2311186,0,CYP1A2,4.942093372344971,0.000135661059175618,9.380017218063585e-06,0.0010994748445227742,32,0.9187202245337875,0.003988599870353937,0.00022527665714733303,0.5549431135802888,False,
10,OCNT-2311186,1,CYP2C9,4.682991981506348,0.0001687084004515782,4.988222281099297e-05,0.0008446195861324668,32,0.6323856826175679,0.0034142432268708944,0.0009098427835851908,0.5746081215061055,False,
10,OCNT-2311186,2,CYP2D6,4.126393795013428,0.00018570882093627006,0.00017338259203825146,0.0014979098923504353,32,0.9498967142010676,0.0056452383287250996,0.00021922543237451464,0.7479245731745512,False,
10,OCNT-2311186,3,CYP3A4,4.112149238586426,8.218647417379543e-05,1.2527528269856703e-05,0.0005634164554066956,32,0.8711184627798976,0.002291291719302535,7.099183858372271e-05,0.5624398607679773,False,
11,OCNT-2312792,0,CYP1A2,4.5878190994262695,0.0009327713632956147,0.00024689509882591665,0.005721207708120346,2,1.00259919130618,0.0018704116810113192,8.254792192019522e-06,0.5907746281215385,False,
11,OCNT-2312792,1,CYP2C9,4.392827987670898,0.00014322262722998857,5.960464477539063e-08,0.0007649406907148659,32,0.5739821123539076,0.0026308149099349976,0.36407697200775146,0.3999711645084775,False,
11,OCNT-2312792,2,CYP2D6,4.146538257598877,0.00013824153575114906,9.48671149672009e-05,0.0013886691303923726,32,0.9015787599760441,0.00398862874135375,0.00018381576228421181,0.6098249539042815,False,
11,OCNT-2312792,3,CYP3A4,3.8990938663482666,7.473995356122032e-05,2.0003786630695686e-05,0.0005363633972592652,32,0.7653943257083197,0.0018308220896869898,0.00014267365622799844,0.49656414470434146,False,
12,OCNT-2314689,0,CYP1A2,4.7198166847229,0.00015084288315847516,1.3502466572390404e-05,0.0009849927155300975,26,0.8143344409050255,0.0031939621549099684,0.0001531726447865367,0.652617092230508,False,
12,OCNT-2314689,1,CYP2C9,4.4738264083862305,0.00011609005741775036,8.500511285092216e-06,0.0009009573259390891,32,0.9646354549063808,0.0035838154144585133,0.00011963555152760819,0.6950979336391969,False,
12,OCNT-2314689,2,CYP2D6,4.510958194732666,4.888446710538119e-05,1.3627843600261258e-06,0.00034621069789864123,32,0.7814256056406507,0.00122263643424958,0.00035506486892700195,0.5165514400391598,False,
12,OCNT-2314689,3,CYP3A4,3.9644951820373535,7.262654980877414e-05,1.1539121260284446e-05,0.00047403728240169585,32,0.8889881554428631,0.002066337037831545,5.9774880355689675e-05,0.5346748666495966,False,
13,OCNT-2461740,0,CYP1A2,5.037107944488525,0.0003831602225545794,0.0004400475590955466,0.002194467233493924,2,1.0029256030072105,0.000768582453019917,0.0029703043401241302,0.8182032155870429,False,
13,OCNT-2461740,1,CYP2C9,4.74685525894165,1.0851505066966638e-05,5.960464477539063e-08,6.86080165905878e-05,32,0.4234718482784204,0.0001471853320254013,0.4554976224899292,0.3115174363361769,False,
13,OCNT-2461740,2,CYP2D6,4.680717945098877,5.5744916608091444e-05,8.01975966169266e-06,0.00038355967262759805,32,0.8648241863515785,0.0015429824125021696,0.00013866840163245797,0.6346696511249212,False,
13,OCNT-2461740,3,CYP3A4,4.319260120391846,1.4881482456985395e-05,6.664001972467304e-08,0.00010252623178530484,32,0.569348934641103,0.0002713103895075619,0.409547358751297,0.39149871688388893,False,
14,OCNT-2469049,0,CYP1A2,4.865769386291504,0.00020387892436701804,1.5364621503977105e-05,0.0009098211885429919,32,0.6652946063219928,0.004340678453445435,0.0019529236014932394,0.6115356449274971,False,
14,OCNT-2469049,1,CYP2C9,4.591012954711914,0.00018022052245214581,3.3503270969958976e-05,0.0010949451243504882,32,0.7308852838477116,0.004215290769934654,0.0002740486233960837,0.5599526139634681,False,
14,OCNT-2469049,2,CYP2D6,4.257591724395752,0.00022925680968910456,0.00040729690226726234,0.0019188150763511658,32,0.9156756478876371,0.006717889104038477,7.748964708298445e-05,0.6436479273204159,False,
14,OCNT-2469049,3,CYP3A4,4.13373327255249,7.782688771840185e-05,1.2617969332495704e-05,0.0005215020501054823,32,0.6350919395362457,0.0015818745596334338,0.00015939230797812343,0.45072482311598133,False,
15,OCNT-2534775,0,CYP1A2,5.1917595863342285,0.0001033696171361953,1.9251931462349603e-06,0.0006929863593541086,32,0.936232632989059,0.003097195876762271,0.00033260430791415274,0.6850575070676663,False,
15,OCNT-2534775,1,CYP2C9,4.970864295959473,0.00015259692736435682,3.243692117393948e-05,0.000922895735129714,32,0.7045336087054884,0.003440534695982933,0.00027765650884248316,0.4609137418783133,False,
15,OCNT-2534775,2,CYP2D6,4.50323486328125,0.00015394781075883657,0.0001539397781016305,0.0012651241850107908,32,0.9501686986586028,0.004681148566305637,0.00032377196475863457,0.7712690865799965,False,
15,OCNT-2534775,3,CYP3A4,4.486688137054443,2.0122632122365758e-05,6.664001972467304e-08,0.0001376309955958277,32,0.5941665385986499,0.0003827883629128337,0.386749804019928,0.4037058414746497,False,
16,OCNT-2534776,0,CYP1A2,4.114648342132568,0.0006069064838811755,1.826294646889437e-05,0.0034116560127586126,32,0.7731045865730556,0.015014717355370522,1.8497308701626025e-05,0.5693255096893235,False,
16,OCNT-2534776,1,CYP2C9,3.877152442932129,7.719756104052067e-05,3.955650026910007e-05,0.00046838162234053016,32,0.9104892871383662,0.0022494930308312178,0.0008279329049400985,0.7204728460381173,False,
16,OCNT-2534776,2,CYP2D6,4.141329288482666,0.00018063060997519642,0.00014027018914930522,0.0014386168913915753,32,0.9182953324104189,0.0053082057274878025,0.00022804737091064453,0.7015018419456533,False,
16,OCNT-2534776,3,CYP3A4,3.3243303298950195,7.658041431568563e-05,1.0048654075944796e-05,0.0005303343059495091,32,0.8213589276491345,0.002013063058257103,6.179240881465375e-05,0.5206248435795071,False,
17,OCNT-2534778,0,CYP1A2,4.887598514556885,0.0008068390307016671,7.854141585994512e-06,0.005919451359659433,2,1.0052297286258702,0.0016221372643485665,0.00031152457813732326,0.7843122939190765,False,
17,OCNT-2534778,1,CYP2C9,4.726865291595459,0.00011228898802073672,8.398440513701644e-06,0.0008839729707688093,32,0.9583020772112466,0.003443723311647773,8.984722808236256e-05,0.6933957145391807,False,
17,OCNT-2534778,2,CYP2D6,4.46819543838501,4.6354925871128216e-05,1.0273158750351286e-06,0.00033684237860143185,32,0.730722146913755,0.0010841561015695333,0.0008687395020388067,0.48213497682396633,False,
17,OCNT-2534778,3,CYP3A4,4.192643165588379,7.902608922449872e-05,9.75106559053529e-06,0.0005211407551541924,32,0.7627309283086439,0.0019290646305307746,0.00013798430154565722,0.4499581131023286,False,
18,OCNT-2534781,0,CYP1A2,4.988064289093018,0.0007132170721888542,0.00035818631295114756,0.0034922959748655558,32,0.9203506874538774,0.021005408838391304,1.6549320207559504e-05,0.5612388988699992,False,
18,OCNT-2534781,1,CYP2C9,4.676774501800537,8.894902566680685e-05,1.2266878002265003e-05,0.0004713498638011515,32,0.8961230850144745,0.0025509835686534643,5.498167229234241e-05,0.4005442537623678,False,
18,OCNT-2534781,2,CYP2D6,4.4316325187683105,4.062937296112068e-05,8.266479198937304e-06,0.0002927703899331391,32,0.8795116864091834,0.0011437697103247046,0.00014629328506998718,0.6193317219727031,False,
18,OCNT-2534781,3,CYP3A4,4.216607093811035,1.1524210094648879e-05,5.960464477539063e-08,8.092909411061555e-05,32,0.5576624389277037,0.0002058302634395659,0.43982943892478943,0.3335399859090056,False,
19,OCNT-2534782,0,CYP1A2,4.780242919921875,0.00014880056551191956,5.951076673227362e-05,0.0007336091948673129,32,0.80837048722728,0.003849410219117999,2.5295848899986595e-06,0.542110349049314,False,
19,OCNT-2534782,1,CYP2C9,4.562551975250244,2.383019273111131e-05,1.7593470147403423e-06,0.00013197169755585492,32,0.827914192757375,0.0006316042854450643,0.00028193043544888496,0.3932550076121754,False,
19,OCNT-2534782,2,CYP2D6,4.608964443206787,5.5813365179346874e-05,1.89121510629775e-06,0.00035623530857264996,32,0.8323526100625646,0.0014868711587041616,0.00020799809135496616,0.5546067945851676,False,
19,OCNT-2534782,3,CYP3A4,4.093329906463623,1.6412672266596928e-05,5.960464477539063e-08,0.00011474087659735233,32,0.5613976523194205,0.0002950287889689207,0.40195032954216003,0.36926712026212205,False,
20,OCNT-2534783,0,CYP1A2,4.854281902313232,0.0009310060413554311,2.285082246089587e-06,0.005280287005007267,32,0.8904118179925445,0.026527605950832367,0.0005993915256112814,0.6727584558921369,False,
20,OCNT-2534783,1,CYP2C9,4.535702228546143,9.560836588207167e-06,1.2287812012345967e-07,5.654941196553409e-05,32,0.3827488405663825,0.00011722325143637136,0.6372087001800537,0.3461948602524649,False,
20,OCNT-2534783,2,CYP2D6,4.396123886108398,5.229656380834058e-05,7.962213203427382e-06,0.00038697937270626426,32,0.9037515234065743,0.0015127083752304316,0.00012746047286782414,0.6701486792352562,False,
20,OCNT-2534783,3,CYP3A4,4.071165084838867,1.5356552466982976e-05,7.300048565639372e-08,0.00010749557986855507,32,0.5607657719122674,0.0002757451729848981,0.40182849764823914,0.38528762869456545,False,
21,OCNT-2534784,0,CYP1A2,4.985107898712158,0.0007116250926628709,0.0003630304418038577,0.0034814043901860714,32,0.9192519936165252,0.020933503285050392,1.619214344827924e-05,0.5608915479439696,False,
21,OCNT-2534784,1,CYP2C9,4.6675333976745605,3.116402149316855e-05,9.48247907217592e-06,0.00017793173901736736,32,0.8566065887409424,0.0008545239106751978,0.00026661157608032227,0.3387819876361476,False,
21,OCNT-2534784,2,CYP2D6,4.422421932220459,9.579157631378621e-05,0.0001132002507802099,0.0006932546384632587,32,0.8713955862974524,0.0026713942643254995,0.0001094269027817063,0.6279897068254785,False,
21,OCNT-2534784,3,CYP3A4,4.163190841674805,1.3192282494856045e-05,8.503133130943752e-08,0.00010331225348636508,32,0.5806964968723208,0.0002453286142554134,0.394320011138916,0.35672199117855097,False,
22,OCNT-2534785,0,CYP1A2,4.996702671051025,0.0007146406569518149,0.00033318091300316155,0.0035203166771680117,32,0.9250838568456086,0.021155577152967453,1.5230340977723245e-05,0.5626909505134375,False,
22,OCNT-2534785,1,CYP2C9,4.691624641418457,1.6193991541513242e-05,2.3888378564151935e-07,9.774202044354752e-05,32,0.5828131415785395,0.00030220477492548525,0.25083252787590027,0.28153890331988063,False,
22,OCNT-2534785,2,CYP2D6,4.502313137054443,7.371856190729886e-05,5.815386884933105e-06,0.0005159785505384207,32,0.7938653380501719,0.0018729775911197066,0.00011998189438600093,0.5595924071839872,False,
22,OCNT-2534785,3,CYP3A4,4.216676712036133,1.165334560937481e-05,2.9802322387695312e-08,8.578329288866371e-05,32,0.5570260720249071,0.0002078972029266879,0.43987998366355896,0.3487183773317645,False,
23,OCNT-2534787,0,CYP1A2,4.9237165451049805,0.0008895804057829082,7.055865717120469e-05,0.004920633044093847,2,1.0015158104017676,0.0017818777123466134,7.419875146297272e-06,0.5826578254112174,False,
23,OCNT-2534787,1,CYP2C9,4.608911991119385,1.109848562919069e-05,1.1920928955078125e-07,6.436450348701328e-05,32,0.39969251068799105,0.00014207931235432625,0.606765866279602,0.34059646300387286,False,
23,OCNT-2534787,2,CYP2D6,4.490236282348633,4.72184328828007e-05,6.983495495660463e-06,0.00034466921351850033,32,0.8999467340663095,0.0013600983656942844,0.0001377833541482687,0.6711504112269395,False,
23,OCNT-2534787,3,CYP3A4,4.093082427978516,0.0001710568758426234,5.960464477539063e-08,0.0006979681202210486,32,0.369472746754513,0.002022545551881194,0.4174981415271759,0.40307644006301846,False,
24,OCNT-2534798,0,CYP1A2,5.149749755859375,0.0003296740469522774,1.9994737158413045e-05,0.0020197650883346796,26,0.9385565616024906,0.008045105263590813,6.916848178661894e-06,0.7151444463121073,False,
24,OCNT-2534798,1,CYP2C9,5.0012617111206055,8.334635640494525e-05,3.324993667774834e-05,0.0005334113375283778,13,0.9870118058987887,0.0010695582022890449,0.00021052901865914464,0.4947142439525177,False,
24,OCNT-2534798,2,CYP2D6,4.8440260887146,0.00013533530000131577,0.00012188545952085406,0.0010327303316444159,32,0.950221346775523,0.004115455783903599,0.0003028710780199617,0.7775337030005729,False,
24,OCNT-2534798,3,CYP3A4,4.616844654083252,8.730777335586026e-05,0.0,0.0004205528530292213,32,0.4735224304740895,0.0013231015764176846,0.38695403933525085,0.3855132992681177,False,
25,OCNT-2534799,0,CYP1A2,5.095193386077881,0.00034958196920342743,2.0923565898556262e-05,0.0021268012933433056,27,0.9360399584585462,0.008835265412926674,5.143609996594023e-06,0.7170037668787084,False,
25,OCNT-2534799,1,CYP2C9,4.8978047370910645,7.561531674582511e-05,3.348462996655144e-05,0.0005035752546973526,12,0.9794910681713321,0.0008888918673619628,0.0003179519553668797,0.487880945948434,False,
25,OCNT-2534799,2,CYP2D6,4.671926021575928,0.00013330447836779058,0.000121798635518644,0.0010447663953527808,32,0.9443860447401983,0.004028810653835535,0.0003263851103838533,0.7664974306859677,False,
25,OCNT-2534799,3,CYP3A4,4.4878153800964355,3.6668465327238664e-05,7.884953134862371e-08,0.000233831990044564,32,0.5113563258620961,0.0006001844885759056,0.3868579566478729,0.38839222196361245,False,
26,OCNT-2534800,0,CYP1A2,5.107894420623779,0.0003308088344056159,0.00037961636553518474,0.0018678170163184404,32,0.9993278174404964,0.01057908684015274,0.0013654200593009591,0.819823946226691,False,
26,OCNT-2534800,1,CYP2C9,4.880816459655762,8.94130516826408e-06,5.960464477539063e-08,5.772137228632346e-05,32,0.4161049655454635,0.00011918984091607854,0.5316320061683655,0.30198648920518745,False,
26,OCNT-2534800,2,CYP2D6,4.671201229095459,4.992622780264355e-05,6.530313839903101e-06,0.00039839354576542974,32,0.8561400147094644,0.0013680768897756934,0.00017306930385529995,0.58081670602661,False,
26,OCNT-2534800,3,CYP3A4,4.442580699920654,1.2873503692389932e-05,8.940696716308594e-08,8.969238842837512e-05,32,0.5688727657859779,0.00023453038011211902,0.4247680902481079,0.3895954785862097,False,
27,OCNT-2534803,0,CYP1A2,4.720160484313965,0.0005393386818468571,5.459221938508563e-05,0.0027109289076179266,32,0.6886970602702303,0.011886331252753735,3.706776624312624e-05,0.5381128494638727,False,
27,OCNT-2534803,1,CYP2C9,4.524899005889893,6.241301161935553e-05,1.6533404050278477e-05,0.00037928236997686327,2,1.0003194425431436,0.0001248859043698758,9.480705921305344e-05,0.5790784983892818,False,
27,OCNT-2534803,2,CYP2D6,4.645926475524902,0.00013280674465931952,5.0856859161285684e-05,0.0011933138594031334,32,0.9217770798828929,0.003917677793651819,0.00013657953240908682,0.6001273068667055,False,
27,OCNT-2534803,3,CYP3A4,4.147035121917725,1.1039162018278148e-05,5.960464477539063e-08,7.41709372960031e-05,32,0.5628566073712601,0.00019901100313290954,0.45482876896858215,0.3735306841898046,False,
28,OCNT-2534805,0,CYP1A2,5.021052837371826,0.0004842291527893394,9.646427315601613e-06,0.0023005055263638496,32,0.7397302228106569,0.011462602764368057,0.0017898353980854154,0.6361147609143094,False,
28,OCNT-2534805,1,CYP2C9,4.812041282653809,0.00014762429054826498,3.461882079136558e-05,0.0008090648916549981,32,0.9575491092916044,0.00452374666929245,1.698461528576445e-05,0.5464244179682625,False,
28,OCNT-2534805,2,CYP2D6,4.542277812957764,0.00011904795246664435,5.140524808666669e-05,0.001074210973456502,32,0.9596620236981961,0.0036561726592481136,0.00013933262380305678,0.6353480330652685,False,
28,OCNT-2534805,3,CYP3A4,4.367542266845703,1.0644561371009331e-05,8.429369557916289e-08,7.15345231583342e-05,32,0.5688575963608566,0.00019394970149733126,0.4474950134754181,0.38045547879792313,False,
29,OCNT-2534806,0,CYP1A2,5.083032131195068,0.0003158459148835391,1.0480888704478275e-05,0.0013442682102322578,32,0.6767656896259264,0.00684033427387476,0.002206595614552498,0.6547959653361026,False,
29,OCNT-2534806,1,CYP2C9,4.895653247833252,9.527608926873654e-05,1.9664294086396694e-05,0.0004952453309670091,32,0.9082853146369153,0.002769502578303218,2.7432586648501456e-05,0.4031710489966139,False,
29,OCNT-2534806,2,CYP2D6,4.615673542022705,4.277535845176317e-05,6.37673929304583e-06,0.00029573464416898787,32,0.8767782831628185,0.0012004247400909662,0.00011920251563424245,0.6274618386953049,False,
29,OCNT-2534806,3,CYP3A4,4.462543964385986,1.1612057278398424e-05,0.0,7.878462929511443e-05,32,0.5697480819867619,0.0002118926349794492,0.43227776885032654,0.4105684346532432,False,
30,OCNT-2534808,0,CYP1A2,4.7340617179870605,0.0008843597606755793,1.6038275134633295e-05,0.006100604776293039,2,1.0041817751106608,0.0017761359922587872,4.237032408127561e-05,0.7435521461591474,False,
30,OCNT-2534808,1,CYP2C9,4.431730270385742,7.589197775814682e-05,4.534153777058236e-05,0.0004687642795033753,32,0.9731763436219816,0.0023637122940272093,0.00011634374823188409,0.49840305198318785,False,
30,OCNT-2534808,2,CYP2D6,4.391600131988525,0.00017000801744870842,4.92595172545407e-05,0.001435023033991456,32,0.9811801883912264,0.005338185932487249,0.000147265920531936,0.7293991118941688,False,
30,OCNT-2534808,3,CYP3A4,3.8729114532470703,6.3362589571625e-05,2.9116808946128003e-06,0.0005559725686907768,32,0.6468310000820757,0.0013117233756929636,0.00018818947137333453,0.44375926629548335,False,
31,OCNT-2534809,0,CYP1A2,4.96457576751709,0.0007185323047451675,5.372690026206328e-08,0.004332008305937052,32,0.9196117469933968,0.021144958212971687,0.20484797656536102,0.6470225223934158,False,
31,OCNT-2534809,1,CYP2C9,4.811966896057129,8.116193203022704e-05,2.177467104047537e-05,0.0004525305994320661,32,0.9633602010667405,0.00250232988037169,5.075877197668888e-06,0.6362912257234546,False,
31,OCNT-2534809,2,CYP2D6,4.55812406539917,0.00013072088768240064,0.00013107486302033067,0.0012079653097316623,32,0.9647442431217883,0.004035899881273508,0.00017762725474312901,0.6180133725058918,False,
31,OCNT-2534809,3,CYP3A4,4.372241973876953,1.0526435289648362e-05,5.960464477539063e-08,7.139013905543834e-05,32,0.591746489271284,0.00019951675494667143,0.43218299746513367,0.3957141668541543,False,
32,OCNT-2534810,0,CYP1A2,4.999141693115234,0.0006070546805858612,5.960464477539063e-08,0.0037397537380456924,32,0.9424523917561571,0.01830814592540264,0.23530438542366028,0.6522974485843247,False,
32,OCNT-2534810,1,CYP2C9,4.862978935241699,3.2643816666677594e-05,8.586289368395228e-06,0.00015231934958137572,32,0.8498447647869535,0.0008880216046236455,2.3039452571538277e-05,0.3951854895503865,False,
32,OCNT-2534810,2,CYP2D6,4.601312637329102,9.926166239893064e-05,0.00013612759357783943,0.0006241687806323171,32,0.8919094310922417,0.002833322621881962,0.0001734436518745497,0.537598905358849,False,
32,OCNT-2534810,3,CYP3A4,4.42129373550415,1.1820090549008455e-05,1.2644053981603065e-07,8.259229070972651e-05,32,0.591006890678884,0.00022373328101821244,0.41761407256126404,0.40688105050265155,False,
33,OCNT-2534811,0,CYP1A2,5.035816669464111,0.0002760003262665123,0.0002473443455528468,0.0012037965934723616,32,0.9344501238843417,0.008253372274339199,0.0014185552718117833,0.8184579955828819,False,
33,OCNT-2534811,1,CYP2C9,4.743849754333496,0.00022322070435620844,4.8369693104177713e-05,0.0019423388876020908,32,0.9433014117181483,0.006738362833857536,0.0004795301938429475,0.5014909511471404,False,
33,OCNT-2534811,2,CYP2D6,4.42500638961792,0.0001254549715667963,8.256734872702509e-05,0.001077786204405129,32,0.9627635240968816,0.0038653791416436434,0.000152336826431565,0.6864619967910498,False,
